review_id,date,title,device,market_code,version,language,country,rating,text,product_name,product_id,publisher_id,publisher_name
8bca1efd-ac8c-4282-8062-efcc69d090be,2023-12-06,,android-all,google-play,1.55.5,ko,,5,존경하는 운영자님♡♡ 오딘을 사랑하는 유저입니다. 꼭 아바타/탈것 성공 기원하며 화이팅,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
d10ef079-4099-475d-be7e-81a5f00476d9,2023-12-06,,android-all,google-play,1.55.5,ko,,1,프레임드랍 개심하고 사람 쫌만모여도 그냥 렉걸려서 모바일 심지어 태블릿으로 하는데도 팅김 문의해도 저장소랑 네트워크 환경 확인하라는 메크로 답변 뿐임. 그거 확인 안하고 문의하는 사람이 요즘에도 있음? 심지어 최저옵션값으로 다 낮추고 하는데도 그럼 ㅋㅋ 실화냐 모바일겜을 모바일로 못 돌린다는게 ㅋㅋㅋㅋㅋ 그리고 도대체가 최근들어서는 정기점검이랑 업데이트 끝나고 점검을 두 번씩함 ㅋㅋㅋ오후 시간대에 출근하면 폰으로 하면 팅기니까 집에 태블릿으로 켜놓고 가야 되는데 아예 게임을 못돌림 ㅋㅋㅋ말이 됨?10시간이상 손해를 봐야된다는게? ㅋㅋㅋㅋ,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
e3b92849-af23-4e13-abfa-75ba456cc590,2023-12-06,,android-all,google-play,1.55.5,pl,,5,꿀잼,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
135d43ac-c80f-40eb-bbd3-923a25fd1e3a,2023-12-05,,android-all,google-play,1.55.5,en,,5,너무재밌어요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
43d52f3a-82b6-4b3d-8e2e-c4989e073045,2023-12-05,,android-all,google-play,1.55.5,ko,,5,현질하면 존잼,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
8875cad3-7b40-4d4d-a144-e1bd1053454e,2023-12-05,,android-all,google-play,1.55.5,en,,5,good,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
a18e8b8a-2133-405b-bf51-2b51f127dc59,2023-12-05,,android-all,google-play,1.55.5,en,,5,너무재밌어요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
ed9ee3a9-0298-4dec-abdd-eb50081c31d2,2023-12-05,,android-all,google-play,1.55.5,en,,5,쉬운듯,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
65db8b3d-7c5f-4597-8830-4bf895b97fca,2023-12-04,,android-all,google-play,1.55.5,ko,,5,와 재밌어여.,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
be3a8526-1945-4841-a8db-73443a8b6e82,2023-12-04,,android-all,google-play,,ko,,1,카카오데..,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
e743a070-dedb-457c-a054-1ea9135eed55,2023-12-03,,android-all,google-play,1.55.5,ko,,4,좀 더 해봐야겠네요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
19a4ee7d-df2a-4192-8afa-1914c62d1390,2023-12-02,,android-all,google-play,1.55.5,ko,,5,오딘 화이팅,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
1636ed45-1076-4ab0-9f16-15d5162d6598,2023-12-01,,android-all,google-play,1.55.5,en,,5,굿,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
7d7b2963-9325-4f62-aa69-8d963aa20807,2023-12-01,,android-all,google-play,1.55.5,ko,,5,재밌게 놀고 있다 좀더지켜 본후에,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
f82630bb-b792-4d32-ba83-45df7e646f2c,2023-12-01,,android-all,google-play,1.55.5,ko,,5,재미있어요 그래픽이 현실감있네요!,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
02811dcb-8ddf-46a8-a23a-faded54c9eb9,2023-11-30,,android-all,google-play,1.55.5,ko,,1,일반유저도 보스레이드 길드단위로 뛸수있게 해줘요.. npc하나 세워놓고 입장해서 토르의환영 이런걸로 잡을수있게라도..,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
030fd42c-734c-48de-90a2-109ec7961fe9,2023-11-30,,android-all,google-play,1.55.5,en,,5,굳게임,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
0a700d39-0065-4340-bf29-86ad8beec2f7,2023-11-30,,android-all,google-play,1.55.5,ko,,1,전체적으로 평가해서... 솔직히 마이너스 임. 무슨 겜 실행이 안됨! 무슨 busy....4080... 얼어죽을 오류는 무슨... 광고를 나에게 하지 말든가... 생각할수록 쌍욕 나오네. 생애 처음의 리뷰다. 망할 카카오게임...,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
256bfbd6-7460-4c54-98c6-bd6816e70aad,2023-11-30,,android-all,google-play,,ko,,1,시작할려는데 서버가 바빠서 접속이 안된다네요 근데 옆에 있는 애는 접속이 됐는데요 한국 맞습니다 인터넷 좋습니다 제발 고쳐주세요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
267940d8-c4c0-47c9-8a9f-29b8d8d4a247,2023-11-30,,android-all,google-play,,ko,,2,"게임삭제하고 다시깔고, 캐시,쿠키 삭제도 해보고 했는데 계속 네크워크접속이 끊어졌습니다 라는 문구가 뜨면서 접속이 않되여. 다른 방법이 있나여?",오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
2874006c-1d4b-44f5-a2ef-50baf0c329c4,2023-11-30,,android-all,google-play,1.55.5,ko,,1,재미있어요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
3609c7ea-1923-435d-b164-a26f4b7f7a4e,2023-11-30,,android-all,google-play,1.55.5,ko,,1,거짓말하지않아스면좋게셔요 영융준다그래노곳준지얺내요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
40ed264d-c8e1-489a-be49-0816274f32e6,2023-11-30,,android-all,google-play,1.55.4,ko,,3,하면 할수록 할게 없음... 지금은 관상겜으로 전락...,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
45a6819d-69c4-4055-9255-84c4c0782bff,2023-11-30,,android-all,google-play,1.55.5,ko,,5,재밌다,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
45ba85c3-3685-4c88-92d0-14f119c4bc97,2023-11-30,,android-all,google-play,1.55.5,ko,,5,재미잇네요,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
4aca4650-2ae1-4ca4-bbac-cbf821499531,2023-11-30,,android-all,google-play,1.55.4,ko,,1,막상 설치해봐도 오픈초랑 별 다른것도 없고 신규 받을 생각도 없는듯,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
8d5ac0a0-1183-4e48-ac30-2b69300be625,2023-11-30,,android-all,google-play,1.55.5,ko,,5,갓겜입니다.,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
c673f66c-d8a8-4771-ad5a-ea06f6f5890c,2023-11-30,,android-all,google-play,1.0.4,ko,,5,별 10개가 없어서 5개 준다. 고마워해라,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
cf6f2a74-4b6c-417b-912b-c1c808145584,2023-11-30,,android-all,google-play,1.55.5,en,,5,good,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
e0f77913-07ad-4e72-915e-2ae204526ec5,2023-11-30,,android-all,google-play,1.55.5,ko,,4,마을 미션 하고있으면 돌.나무에 걸려서 그냥 서있는거 이거 잡아주시죠,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
eea3d5e3-f2de-4089-86f4-e31fbd944135,2023-11-30,,android-all,google-play,1.55.5,ko,,1,돈만쓰게하고 유저 안잡는 게임 리니지 보다 심각해지는중 이러면서 오딘2 가 나오면 할까?,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
261768a0-3149-4771-a829-36759553de13,2023-11-29,,android-all,google-play,1.55.4,en,,5,굿굿굿굿굿,오딘: 발할라 라이징,20600014771879,1002306740,Kakao Games Corp.
